name,provincia,alt,desnivel,dist,pendiente,coef,la_ini,lo_ini,la_fin,lo_fin
" Mezalocha, Alto de por Mezalocha",Zaragoza,558 m ,100 m ,2 Km ,5 % ,14  , 41.424795 , -1.088513 , 41.409386 , -1.084766 
" Mezalocha, Alto de por Ayles",Zaragoza,558 m ,100 m ,2 Km ,5 % ,14  , 41.399753 , -1.064998 , 41.409386 , -1.084766 
 Mezquiriz por Mezquiriz,Navarra,922 m ,163 m ,3 Km ,"5,43 % ",27  , 42.970784 , -1.406815 , 42.979952 , -1.386516 
 Mezquiriz por Espinal-Aurizberri,Navarra,922 m ,52 m ,"1,39 Km ","3,71 % ",7  , 42.982119 , -1.376088 , 42.979952 , -1.386516 
 Mijares por Gavilanes,Ávila,1570 m ,1081 m ,"22,2 Km ","4,87 % ",162  , 40.247896 , -4.848107 , 40.33117 , -4.814329 
 Mijares por Sur (Casavieja),Ávila,1570 m ,1094 m ,"25,89 Km ","4,21 % ",157  , 40.26991 , -4.752372 , 40.33117  , -4.814329 
 Mijares por Norte (Río Alberche),Ávila,1570 m ,747 m ,"15,1 Km ","4,94 % ",109  , 40.392698 , -4.837194 , 40.33117 , -4.814329 
" Millares, Alto de por Rambla Tornajos",Valencia,565 m ,115 m ,"2,9 Km ","3,97 % ",19  , 39.198704 , -0.787497 , 39.227666 , -0.77724 
" Millares, Alto de por Río Júcar",Valencia,565 m ,405 m ,"11,8 Km ","3,42 % ",62  , 39.26665 , -0.788312 , 39.227666 , -0.77724 
 Millaró por N-630,León,1391 m ,218 m ,"2,55 Km ","8,55 % ",68  , 42.969597 , -5.668870 , 42.979307 , -5.643325 
 Millena por Gorga,Alicante,620 m ,141 m ,"3,4 Km ","3,85 % ",22  , 38.710261 , -0.365381 , 38.728209 , -0.364952 
 Millena por Cº Cormellar (Millena),Alicante,620 m ,113 m ,"1,9 Km ","5,95 % ",20  , 38.722149 , -0.376496 , 38.728008 , -0.364695 
 Millena por CV-790,Alicante,620 m ,200 m ,"5,5 Km ","3,64 % ",29  , 38.726032 , -0.409884 , 38.728209 , -0.364952 
 Milloi por Oleta,Bizkaia,175 m ,121 m ,3 Km ,"4,03 % ",16  , 43.32908 , -2.497158 , 43.313204 , -2.48158 
 Milloi por Plazakola (Berriatua),Bizkaia,175 m ,128 m ,3 Km ,"4,26 % ",18  , 43.297159 , -2.475454 , 43.313204 , -2.48158 
 Mina de Llombera por Santa Lucía,León,1360 m ,307 m ,7 Km ,"4,39 % ",49  , 42.874478 , -5.637864 , 42.853846 , -5.599821 
 Mina de Llombera por Fenar,León,1360 m ,299 m ,"7,2 Km ","3,87 % ",42  , 42.811711 , -5.563824 , 42.853846 , -5.599821 
" Mina, Collado de la por Hoyo de la Guija",Ávila,1710 m ,573 m ,"15,95 Km ","3,59 % ",142  , 40.602168 , -4.278967 , 40.687124 , -4.163268 
" Mina, Collado de la por Robledondo",Ávila,1710 m ,547 m ,"19,8 Km ","2,76 % ",126  , 40.595717 , -4.230811 , 40.687124 , -4.163268 
" Mina, Collado de la por Guadarrama-Alto del León",Madrid,1710 m ,729 m ,"13,5 Km ","5,4 % ",138  , 40.677123 , -4.100046 , 40.687212 , -4.164591 
" Mina, Collado de la por Alto del León",Madrid,1710 m ,199 m ,"5,19 Km ","3,82 % ",37  , 40.707482 , -4.140644 , 40.687212 , -4.164591 
" Mina, Collado de la por Santa María de la Alameda",Ávila,1710 m ,679 m ,"22,5 Km ","3,01 % ",138  , 40.568021 , -4.25258 , 40.687124 , -4.163268 
" Mina, Collado de la por Subida a Abantos",Ávila,1710 m ,280 m ,"6,09 Km ","4,59 % ",56  , 40.651155 , -4.204037 , 40.687124 , -4.163268 
" Mina, La por MA-159",Málaga,975 m ,562 m ,"7,3 Km ","7,83 % ",167  ,  ,  ,  ,  
" Minas de Cala, Puerto de las por",Huelva,593 m ,234 m ,"5,32 Km ","4,39 % ",38  ,  ,  ,  ,  
" Minas, Alto de por Ormaiztegi",Gipuzkoa,467 m ,225 m ,"3,45 Km ","6,52 % ",44  , 43.041371 , -2.28094 , 43.02491 , -2.294147 
" Minas, Alto de las por Matarrosa",León,1168 m ,440 m ,"4,33 Km ","10,16 % ",175  , 42.754004 , -6.534328 , 42.753469 , -6.568762 
 Miota por Berriz,Bizkaia,250 m ,86 m ,"3,2 Km ","2,45 % ",12  , 43.168378 , -2.572839 , 43.145556 , -2.554986 
 Miota por Elorrio,Bizkaia,250 m ,65 m ,2 Km ,"3,25 % ",9  , 43.133531 , -2.546296 , 43.145556 , -2.554986 
 Mirabarques por Pegreguer (CV-732),Alicante,297 m ,229 m ,"2,4 Km ","9,54 % ",69  , 38.787041 , 0.059867 , 38.777707 , 0.044675 
 Mirabarques por Gata de Gorgos,Alicante,297 m ,212 m ,"5,2 Km ","4,08 % ",39  , 38.774328 , 0.081625 , 38.777707 , 0.044675 
 Mirador de Arres por Bossost,Lleida,1320 m ,611 m ,"7,5 Km ","8,1 % ",159  ,  ,  ,  ,  
 Mirador de Chirche por Guía de Isora,SC Tenerife,874 m ,405 m ,"3,5 Km ","11,57 % ",166  ,  ,  ,  ,  
" Mirador de Cildad, Alto del por por Novales",Cantabria,225 m ,170 m ,"3,6 Km ","5,8 % ",25  , 43.378069 , -4.179155 , 43.368723 , -4.159269 
 Mirador de Masca por Masca,SC Tenerife,1045 m ,433 m ,"4,2 Km ","10,31 % ",156  , 3132205 , 319902 , 3131470 , 321906 
 Mirador de Orellán por Carucedo,León,944 m ,420 m ,"5,87 Km ","7,14 % ",94  , 42.491649 , -6.758298 , 42.455935 , -6.751893 
 Mirador del Salto de Aldeadávila por Salto de Aldedávila,Salamanca,518 m ,276 m ,3 Km ,"9,2 % ",88  , 41.194844 , -6.689866 , 41.208837 , -6.684626 
 Mirador Haría por Haría,Las Palmas,565 m ,547 m ,11 Km ,"4,95 % ",93  ,  ,  ,  ,  
" Miraflores, Alto de por Bolueta",Bizkaia,59 m ,38 m ,"1,1 Km ","3,45 % ",5  , 43.246606 , -2.906291 , 43.24564 , -2.918973 
" Miraflores, Alto de por Atxuri",Bizkaia,59 m ,54 m ,"0,89 Km ",6 % ,9  , 43.255291 , -2.922438 , 43.24564 , -2.918973 
" Miranda, Alto de la por Solis",Asturias,239 m ,144 m ,"3,75 Km ","3,84 % ",20  , 43.487241 , -5.844297 , 43.463822 , -5.850391 
" Miranda, Alto de la por Posada de Llanera",Asturias,239 m ,68 m ,"2,25 Km ","3,02 % ",9  , 43.445815 , -5.856485 , 43.463822 , -5.850391 
" Mirón, El por Muriel de la Fuente",Soria,1108 m ,93 m ,"1,44 Km ","6,46 % ",20  , 41.721025 , -2.851596 , 41.720273 , -2.839344 
" Mirona, La por Albocàsser",Castellón,581 m ,93 m ,"3,5 Km ","2,66 % ",13  , 40.374896 , 0.018797 , 40.360443 , 0.04446 
" Mirona, La por CV-10",Castellón,581 m ,373 m ,12 Km ,"3,11 % ",55  , 40.337974 , 0.126214 , 40.360443 , 0.04446 
 Miserat (Collado) por Vall d'Ebo,Alicante,636 m ,256 m ,5 Km ,"5,12 % ",54  , 38.807493 , -0.165203 , 38.82784 , -0.175245 
 Miserat (Collado) por Adsubia,Alicante,636 m ,542 m ,"5,1 Km ","10,63 % ",222  , 38.846259 , -0.150805 , 38.82784 , -0.175245 
 Miserat (Collado) por Pego,Alicante,636 m ,556 m ,"6,4 Km ","8,69 % ",225  , 38.837702 , -0.121901 , 38.82784 , -0.175245 
 Miserat o Pico Xillibre por Adsubia,Alicante,753 m ,659 m ,"6,1 Km ","10,8 % ",268  , 38.846426 , -0.150719 , 38.830364 , -0.177004 
 Miserat-Chillibre por Vall d'Ebo,Alicante,753 m ,371 m ,"6,15 Km ","6,03 % ",103  , 38.807594 , -0.165396 , 38.830364 , -0.177004 
 Miserat-Chillibre-El Calvario por Pego,Alicante,753 m ,690 m ,"8,1 Km ","8,52 % ",246  , 38.836047 , -0.124927 , 38.830364 , -0.177004 
" Misèria, La (Dèula) por Náquera-Ctra. Oronet",Valencia,445 m ,207 m ,"4,2 Km ","4,9 % ",46  , 39.6664 , -0.426621 , 39.692691 , -0.430226 
" Moa, A por San Clodio",Lugo,1000 m ,750 m ,8 Km ,"9,38 % ",227  , 42.467095 , -7.292004 , 42.426751 , -7.318439 
" Moandi, Collada por Sellaño",Asturias,670 m ,435 m ,"5,75 Km ","7,57 % ",97  , 43.257956 , -5.20134 , 43.279517 , -5.227518 
" Moandi, Collada por Sevares",Asturias,670 m ,578 m ,"12,5 Km ","4,65 % ",94  , 43.359198 , -5.24786 , 43.279517 , -5.227518 
" Mochuelo, El por Carretera de Olvera",Cádiz,493 m ,119 m ,"3,2 Km ","3,72 % ",18  ,  ,  ,  ,  
" Mochuelo, El por Viaducto río Guadalete",Cádiz,493 m ,235 m ,"8,39 Km ","2,79 % ",44  ,  ,  ,  ,  
" Mochuelo, El por Ronda",Cádiz,493 m ,126 m ,"8,8 Km ","1,42 % ",26  ,  ,  ,  ,  
" Mochuelo, El por Algodonales",Cádiz,493 m ,204 m ,"5,4 Km ","3,77 % ",30  ,  ,  ,  ,  
 Moclin por por Puerto Lope,Granada,1038 m ,173 m ,"4,8 Km ","3,59 % ",36  , 37.336746 , -3.831925 , 37.340284 ,  -3.788309 
 Moclin por por Tozar-Limones,Granada,1106 m ,253 m ,4 Km ,"6,3 % ",46  ,  ,  ,  ,  
 Moclín por Tiena,Granada,1038 m ,416 m ,"7,5 Km ","5,55 % ",76  , 37.318035 , -3.769813 , 37.340284 , -3.788309 
" Moclinejo, Alto de por Moclinejo",Málaga,601 m ,596 m ,14 Km ,"4,26 % ",105  , 36.714726 , -4.281238 , 36.78768 , -4.249098 
 Modreros por Alvariza,Asturias,633 m ,456 m ,4 Km ,"11,4 % ",177  , 43.297698 , -6.234913 , 43.303945 , -6.247101 
" Modúbar, Portillo de por Modúbar de la Cuesta",Burgos,1002 m ,99 m ,2 Km ,"4,95 % ",14  , 42.264281 , -3.630402 , 42.271466 , -3.631518 
 Mogán por Puerto de Mogán,Las Palmas,645 m ,575 m ,"19,5 Km ","2,95 % ",111  ,  ,  ,  ,  
 Mogán por San Nicolás de Tolentino,Las Palmas,660 m ,590 m ,9 Km ,"6,56 % ",144  ,  ,  ,  ,  
 Mogarraz por Regajera-Arroyo Arromilanos,Salamanca,1031 m ,464 m ,"9,9 Km ","4,7 % ",70  , 40.491358 , -6.03193 , 40.489689 , -6.092416 
 Mogarraz por Río Francia-Casas del Conde,Salamanca,1031 m ,438 m ,"9,5 Km ","4,6 % ",67  , 40.505297 , -6.045078 , 40.489689 , -6.092416 
 Mojón de la Lastra por Recuerda,Soria,1300 m ,400 m ,16 Km ,"2,5 % ",64  , 41.475172 , -2.994077 , 41.352404 , -2.975285 
 Mojón Pardo por Navaleno,Soria,1234 m ,142 m ,"5,09 Km ","2,77 % ",20  , 41.836743 , -3.006116 , 41.826893 , -2.945459 
" Mojonera, La por Huerta de Arriba",Burgos,1306 m ,106 m ,"3,4 Km ","3,11 % ",13  , 42.115845 , -3.082287 , 42.135707 , -3.072846 
" Mojonera, La por Collado de Canales",La Rioja,1306 m ,73 m ,"1,4 Km ","5,21 % ",11  , 42.141928 , -3.077888 , 42.135627 , -3.07291 
" Mojoneras, Las por Villafranca de Córdoba",Córdoba,340 m ,209 m ,"3,02 Km ","6,9 % ",43  , 37.967889 , -4.54137 , 37.989239 , -4.539979 
" Mojones, Alto de los por Briviesca",Burgos,920 m ,195 m ,"5,9 Km ","3,3 % ",28  , 42.566395 , -3.331976 , 42.564375 , -3.393624 
" Molinera, La por Puente La Molinera (norte)",Salamanca,651 m ,399 m ,"8,1 Km ",5 % ,65  , 41.029912 , -6.730421 , 41.041145 , -6.760504 
" Molino,El por Berganzo",Álava,700 m ,175 m ,"4,5 Km ","3,9 % ",30  ,  ,  ,  ,  
 Monasterio de Hermo por Rengos,Asturias,1330 m ,709 m ,15 Km ,"4,72 % ",159  , 43.020714 , -6.624413 , 42.974888 , -6.488800 
 Monasterio de la Sierra por Terrazas,Burgos,1163 m ,180 m ,"6,53 Km ","2,76 % ",26  , 42.046536 , -3.248863 , 42.05181 , -3.193889 
 Monasterio de Valvanera por LR-113,La Rioja,995 m ,280 m ,5 Km ,6 % ,49  ,  ,  ,  ,  
" Monasterios, Los por Puçol",Valencia,175 m ,135 m ,"3,6 Km ","3,8 % ",20  , 39.620367 , -0.323582 , 39.642181 , -0.343924 
 Moncalvillo por Medrano y Daroca,La Rioja,1475 m ,948 m ,"14,5 Km ","6,54 % ",239  , 42.397982 , -2.540407 , 42.32851 , -2.613269 
 Moncalvillo por Hornos de Moncalvillo,La Rioja,1475 m ,985 m ,"16,7 Km ","5,9 % ",246  ,  ,  ,  ,  
" Moncayo, Santuario del por Tarazona",Zaragoza,1565 m ,1085 m ,"24,4 Km ","4,45 % ",152  , 41.900139 , -1.729855 , 41.792563 , -1.820567 
" Moncayo, Santuario del por Monasterio de Veruela",Zaragoza,1565 m ,906 m ,"24,6 Km ","3,68 % ",135  , 41.812808 , -1.695597 , 41.792563 , -1.820567 
 Moncelos por Maceira,Pontevedra,800 m ,691 m ,17 Km ,"4,06 % ",116  , 42.240814 , -8.432275 , 42.264670 , -8.296587 
 Mondona por Sodupe,Bizkaia,225 m ,165 m ,"2,09 Km ","7,86 % ",43  , 43.200264 , -3.048395 , 43.194133 , -3.053974 
 Monforte de la Sierra por Arroyo Milanos de Tisneros,Salamanca,1018 m ,248 m ,"5,5 Km ","5,1 % ",38  , 40.491097 , -6.062958 , 40.48878 , -6.090853 
" Monjas, Las por Lora del Río",Sevilla,375 m ,332 m ,"9,47 Km ","3,5 % ",49  ,  ,  ,  ,  
 Monmajor por Segorbe-Altura,Castellón,952 m ,637 m ,"16,4 Km ","3,9 % ",110  , 39.846438 , -0.483313 , 39.828182 , -0.62253 
 Monmajor por Alcublas,Castellón,952 m ,122 m ,"2,2 Km ","5,6 % ",21  , 39.82126 , -0.631714 , 39.828182 , -0.62253 
 Monmajor (Pico) por Masía Cucalón,Castellón,1016 m ,426 m ,"9,9 Km ","4,3 % ",71  , 39.791424 , -0.619226 , 39.832565 , -0.625534 
 Monmajor (Pico) por Altura-Loma Fábrica,Castellón,1016 m ,496 m ,"10,5 Km ","4,72 % ",76  , 39.851413 , -0.559273 , 39.832565 , -0.625534 
 Monmajor (Pico) por Alcublas,Castellón,1016 m ,186 m ,"3,2 Km ","5,81 % ",33  , 39.820898 , -0.638537 , 39.832565 , -0.625534 
 Monmajor (Pico) por Segorbe,Castellón,1016 m ,701 m ,"17,4 Km ","4,03 % ",122  , 39.846174 , -0.483098 , 39.832565 , -0.625534 
 Monmayor por Masía Cucalón,Castellón,952 m ,362 m ,"8,9 Km ","4,1 % ",59  , 39.791721 , -0.618711 , 39.82828 , -0.622444 
 Monmayor por Altura-Loma de la Fábrica,Castellón,952 m ,432 m ,"9,5 Km ","4,6 % ",64  , 39.851676 , -0.559788 , 39.82828 , -0.622444 
 Monrepós por Huesca,Huesca,1265 m ,546 m ,"12,6 Km ","4,33 % ",82  , 42.262245 , -0.440766 , 42.350181 , -0.398562 
 Monrepós (Antena) por Hostal de Ipiés,Huesca,1310 m ,610 m ,"15,19 Km ","4,01 % ",116  , 42.40528 , -0.384614 , 42.354114 , -0.387876 
 Monroyo por A-1414 (Virgen de la Fuente),Teruel,860 m ,220 m ,6 Km ,"3,67 % ",36  ,  ,  ,  ,  
 Mont Caro por Tortosa,Tarragona,1434 m ,1423 m ,"23,2 Km ","6,13 % ",336  , 40.825146 , 0.500080 , 40.804000 , 0.343880 
" Montalbana, La por Tuéjar",Valencia,924 m ,349 m ,"8,2 Km ","4,3 % ",50  , 39.777375 , -1.048379 , 39.823996 , -1.096144 
" Montalbana, La por Titaguas",Valencia,924 m ,139 m ,"3,7 Km ","3,8 % ",20  , 39.850853 , -1.084771 , 39.823996 , -1.096144 
 Montalén por Ponte Rodas,Lugo,595 m ,315 m ,4 Km ,"7,88 % ",83  , 43.55485 , -7.754302 , 43.55552 , -7.715389 
 Montalmenara por Almenara-variante,Castellón,170 m ,140 m ,"2,7 Km ","5,2 % ",24  , 39.753855 , -0.252514 , 39.760024 , -0.264831 
 Montalmenara por Almenara,Castellón,170 m ,140 m ,"1,8 Km ","7,8 % ",33  , 39.753855 , -0.252514 , 39.760024 , -0.264831 
 Montan de Tost por C-14,Lleida,1188 m ,623 m ,11 Km ,"5,6 % ",111  ,  ,  ,  ,  
 Montcalb por Sisquer,Lleida,1454 m ,496 m ,"8,8 Km ","5,6 % ",102  ,  ,  ,  ,  
 Montdúver por Gandía,Valencia,837 m ,806 m ,"14,6 Km ","5,5 % ",259  , 38.972022 , -0.201015 , 39.009314 , -0.266376 
 Montdúver por Simat,Valencia,837 m ,787 m ,"12,1 Km ","6,5 % ",246  , 39.044086 , -0.307746 , 39.009314 , -0.266376 
 Monte Aloia por San Fins,Pontevedra,630 m ,596 m ,"9,5 Km ","6,2 % ",173  , 42.063998 , -8.639159 , 42.084576 , -8.680197 
 Monte Aloia por Tui,Pontevedra,631 m ,600 m ,"7,5 Km ",8 % ,134  , 42.054582 , -8.652935 , 42.084576 , -8.680197 
 Monte Antxurda-Parque Eólico Sierra de Izco por Abinzano,Navarra,1023 m ,399 m ,"5,22 Km ","7,67 % ",100  , 42.670764 , -1.44317 , 42.647921 , -1.447503 
 Monte Ardal por Boche,Albacete,1423 m ,803 m ,"15,8 Km ","5,1 % ",171  , 38.409358 , -2.325161 , 38.360883 , -2.351639 
 Monte Ardal por Yeste,Albacete,1423 m ,815 m ,"14,4 Km ","5,66 % ",163  , 38.329346 , -2.315676 , 38.360883 , -2.351639 
 Monte Arraiz por Bilbao,Bizkaia,314 m ,275 m ,"2,4 Km ","11,46 % ",110  , 43.252205 , -2.946439 , 43.241444 , -2.959753 
 Monte Bartolo por Oropesa,Castellón,728 m ,711 m ,"18,3 Km ","3,9 % ",175  , 40.12265 , 0.143423 , 40.085689 , 0.0315 
 Monte Bartolo por Benicassim,Castellón,728 m ,703 m ,"10,7 Km ","6,57 % ",172  , 40.054244 , 0.058258 , 40.086116 , 0.030427 
 Monte Bartolo por La Magdalena,Castellón,728 m ,701 m ,"11,7 Km ","5,98 % ",159  , 40.026004 , -0.008197 , 40.085689 , 0.0315 
 Monte Castrelo por Burela,Lugo,320 m ,293 m ,"4,45 Km ","6,58 % ",59  , 43.659727 , -7.361165 , 43.648549 , -7.368547 
 Monte Ferreiros o Trevonzos por Ferreiros,La Coruña,130 m ,106 m ,"1,41 Km ","7,52 % ",26  , 42.657229 , -8.856621 , 42.665545 , -8.864817 
 Monte Merán por O Vicedo,Lugo,300 m ,280 m ,"3,7 Km ","7,57 % ",88  , 43.732158 , -7.676139 , 43.710758 , -7.656698 
" Monte Pedreguer, Urb. por Pegreguer (CV-732)",Alicante,204 m ,136 m ,"1,4 Km ","9,71 % ",42  , 38.787041 , 0.059867 , 38.780752 , 0.054417 
" Monte Pedreguer, Urb. por Gata de Gorgos",Alicante,204 m ,119 m ,4 Km ,"2,98 % ",17  , 38.774361 , 0.081282 , 38.780752 , 0.054417 
 Monte Pego I (Tossal de la Creu) por CV-700,Alicante,271 m ,268 m ,"3,2 Km ","8,38 % ",82  , 38.852576 , -0.03871 , 38.839139 , -0.040512 
 Monte Pego II por CV-700,Alicante,183 m ,174 m ,"2,2 Km ","7,91 % ",43  , 38.849835 , -0.054803 , 38.841513 , -0.058451 
" Monte Picayo, Urbaniz. por Puçol",Valencia,180 m ,150 m ,"1,5 Km ",10 % ,51  , 39.628664 , -0.309162 , 39.637389 , -0.316458 
 Monte Rey por Marxuquera-CV-60,Valencia,173 m ,130 m ,"2,3 Km ","5,65 % ",31  , 38.940952 , -0.202518 , 38.949063 , -0.220799 
 Monte Santa Tecla por La Guardia,Pontevedra,320 m ,285 m ,"3,6 Km ","7,9 % ",67  , 41.903108 , -8.864808 , 41.888469 , -8.870966 
 Monte Taumé por Seráns,La Coruña,227 m ,222 m ,2 Km ,"11,1 % ",97  , 42.609069 , -9.05912 , 42.603831 , -9.044881 
 Monte Viejo por Canal de Castilla,Palencia,890 m ,140 m ,"4,35 Km ","3,22 % ",22  , 41.995924 , -4.545593 , 41.963543 , -4.568982 
 Monte Viejo por El Caracol,Palencia,890 m ,128 m ,"2,61 Km ","4,9 % ",19  , 41.995924 , -4.545593 , 41.976529 , -4.551859 
" Monte, El por Setenil de las Bodegas",Cádiz,786 m ,254 m ,5 Km ,"5,07 % ",41  ,  ,  ,  ,  
" Monte, Puerto del por Este",Málaga,1038 m ,172 m ,"3,9 Km ","4,5 % ",25  ,  ,  ,  ,  
 Monteamor por Porta-Coeli,Valencia,369 m ,159 m ,"4,8 Km ","3,31 % ",25  , 39.661478 , -0.473142 , 39.670232 , -0.427909 
 Monteamor por Náquera,Valencia,369 m ,189 m ,"5,4 Km ","3,5 % ",27  , 39.646742 , -0.429754 , 39.670232 , -0.427909 
 Monteamor por Náquera-Serra,Valencia,369 m ,189 m ,"5,6 Km ","3,4 % ",27  , 39.646742 , -0.429754 , 39.670397 , -0.428038 
" Montecristina, Urbanización por Rambla de la Viuda",Castellón,235 m ,140 m ,"2,2 Km ","6,36 % ",41  , 40.021962 , -0.159945 , 40.033004 , -0.145354 
 Montefrío por por Tocón,Granada,1149 m ,444 m ,"9,3 Km ","4,77 % ",72  ,  ,  ,  ,  
 Montellano por Barrio El Pobal,Bizkaia,270 m ,245 m ,"3,7 Km ","6,61 % ",54  , 43.291381 , -3.129365 , 43.29053 , -3.145308 
 Montemayor por Río Cuerpo de Hombre,Salamanca,838 m ,211 m ,"3,7 Km ","5,7 % ",34  , 40.346424 , -5.896677 , 40.343358 , -5.869877 
 Montenegro de Cameros (Río Mayor) por Villoslada de Cameros,Soria,1190 m ,160 m ,"8,6 Km ","1,86 % ",25  , 42.110936 , -2.673805 , 42.089315 , -2.751868 
" Montes del Palancia, Urbaniz. por Algar de Palancia",Valencia,326 m ,154 m ,"3,2 Km ","4,8 % ",40  , 39.782487 , -0.366926 , 39.773384 , -0.384607 
" Montes del Palancia, Urbaniz. por Presa de Algar",Valencia,326 m ,149 m ,"3,1 Km ","4,8 % ",40  , 39.785455 , -0.375252 , 39.773384 , -0.384607 
 Montes Obarenes por Villanueva de Teba,Burgos,996 m ,311 m ,"7,19 Km ","4,32 % ",72  , 42.649337 , -3.161745 , 42.661367 , -3.124888 
 Montesclaros por por Arroyo (Pantano del Ebro),Cantabria,1050 m ,255 m ,4 Km ,"6,38 % ",49  , 42.972805 , -4.053504 , 42.931237 , -4.050486 
 Monteviejo por Puerto de Pando,León,1432 m ,303 m ,"8,84 Km ","3,43 % ",44  , 42.928965 , -4.949598 , 42.904404 , -4.918764 
" Montmany, El Figaró por El Figaró",Barcelona,545 m ,221 m ,"4,2 Km ","5,3 % ",36  ,  ,  ,  ,  
" Montnou, Alt del por Orrit-Odén",Lleida,1761 m ,1011 m ,"16,8 Km ",6 % ,325  ,  ,  ,  ,  
 Montouto por Os Tilos - Cobas,La Coruña,322 m ,150 m ,"1,25 Km ",12 % ,62  , 42.837982 , -8.534463 , 42.834792 , -8.542016 
 Montouto por Pontevea,La Coruña,322 m ,288 m ,"8,47 Km ","3,4 % ",49  , 42.759595 , -8.547714 , 42.836943 , -8.544255 
 Montovo por Puente Llamoso,Asturias,768 m ,488 m ,6 Km ,"8,13 % ",124  , 43.2314 , -6.239312 , 43.204972 , -6.222768 
" Montrotón, Collado de por Yátova",Valencia,492 m ,130 m ,"1,4 Km ","9,29 % ",37  , 39.37571 , -0.816679 , 39.369739 , -0.821829 
 Montsà por Sanet i Negrals,Alicante,200 m ,135 m ,"1,6 Km ","8,44 % ",24  , 38.818579 , -0.032401 , 38.823059 , -0.0315 
 Montserrat por Monistrol,Barcelona,735 m ,588 m ,"8,5 Km ","6,9 % ",118  , 41.608866 , 1.846577 , 41.592587 , 1.836787 
" Montserrat, Monestir de por Monistrol de Monserrat",Barcelona,734 m ,587 m ,"8,5 Km ","6,9 % ",118  ,  ,  ,  ,  
" Mora, La por Rioscuro",León,1415 m ,417 m ,"13,07 Km ","3,19 % ",83  , 42.933437 , -6.292958 , 42.910675 , -6.185045 
 Moragete por Cofrentes,Valencia,806 m ,458 m ,"19,4 Km ","2,36 % ",71  , 39.204158 , -1.059794 , 39.152028 , -1.165624 
 Moragete por Jarafuel,Valencia,806 m ,397 m ,14 Km ,"2,84 % ",61  , 39.142277 , -1.046147 , 39.152028 , -1.165624 
 Moragete por Jalance-Fte. Tobarro,Valencia,806 m ,437 m ,17 Km ,"2,57 % ",81  , 39.184103 , -1.084771 , 39.152028 , -1.165624 
 Moragete por Jalance,Valencia,806 m ,442 m ,"9,3 Km ","4,75 % ",91  , 39.191354 , -1.083698 , 39.175287 , -1.14584 
" Moral de Valcarce, Alto de por Trabadelo",León,983 m ,422 m ,"6,8 Km ","6,2 % ",103  , 42.644219 , -6.877087 , 42.606360 , -6.895852 
" Morata, Alto de por Mularroya",Zaragoza,525 m ,76 m ,"1,67 Km ","4,55 % ",11  , 41.451819 , -1.451465 , 41.453057 , -1.464661 
" Morata, Alto de por Río Jalón",Zaragoza,525 m ,127 m ,3 Km ,"4,23 % ",18  , 41.480633 , -1.47833 , 41.453057 , -1.464661 
" Morata, Puerto de por Río Jalón (Morata)",Zaragoza,680 m ,282 m ,"6,59 Km ","4,28 % ",39  , 41.480697 , -1.47833 , 41.434801 , -1.484896 
" Morata, Puerto de por La Almunia (Perdiz)",Zaragoza,680 m ,318 m ,"13,45 Km ","2,36 % ",62  , 41.476919 , -1.382782 , 41.435208 , -1.484063 
" Morata, Puerto de por Mularroya",Zaragoza,680 m ,239 m ,"6,9 Km ","3,46 % ",34  , 41.451881 , -1.451377 , 41.434801 , -1.484896 
 Morcuera por Miraflores de la Sierra,Madrid,1796 m ,623 m ,"9,2 Km ","6,77 % ",127  , 40.813687 , -3.770301 , 40.828034 , -3.830795 
 Morcuera por Rascafría,Madrid,1796 m ,631 m ,"13,4 Km ","4,71 % ",108  , 40.88899 , -3.852897 , 40.828034 , -3.830795 
 Morella por Fábrica Giner,Castellón,980 m ,211 m ,"4,1 Km ","5,02 % ",34  , 40.61607 , -0.126214 , 40.620956 , -0.100036 
 Morella por N-232,Castellón,980 m ,165 m ,"2,8 Km ","5,89 % ",30  , 40.607925 , -0.093169 , 40.620956 , -0.100036 
" Morellana, La por Catí",Castellón,683 m ,97 m ,"1,7 Km ","5,71 % ",23  , 40.447666 , 0.029912 , 40.444563 , 0.043344 
" Morellana, La por Tirig",Castellón,683 m ,239 m ,"4,1 Km ","5,83 % ",54  , 40.427414 , 0.076175 , 40.444563 , 0.043344 
 Morredero - Portillinos por Ponferrada,León,1946 m ,1436 m ,33 Km ,"4,35 % ",378  , 42.538551 , -6.589556 , 42.366570 , -6.460883 
 Morrón de Espuña-Collado Bermejo por Totana,Murcia,1580 m ,1353 m ,28 Km ,"4,83 % ",248  , 37.766375 , -1.49705 , 37.862566 , -1.574564 
 Morrón de Espuña-Collado Bermejo por Alhama,Murcia,1580 m ,1380 m ,"31,8 Km ","4,34 % ",268  , 37.849939 , -1.420201 , 37.862566 , -1.574564 
" Mortera,La por Grado",Asturias,406 m ,336 m ,6 Km ,"5,6 % ",77  , 43.389144 , -6.070719 , 43.43092 , -6.089344 
" Mortera,La por El Otero",Asturias,406 m ,190 m ,4 Km ,"4,75 % ",34  , 43.446189 , -6.103592 , 43.43092 , -6.089344 
 Mosqueruela por CV-15,Teruel,1516 m ,391 m ,"8,6 Km ","4,55 % ",54  , 40.463764 , -0.311866 , 40.408497 , -0.334396 
